개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),의료기관종별명,의료인수,입원실수,병상수,총면적,진료과목내용,진료과목내용명,지정취소일자,완화의료지정형태,완화의료담당부서명,구급차특수,구급차일반,총인원,구조사수,허가병상수,최초지정일자
3190000,PHMA220153190033021200001,2015.5.12,,01,영업/정상,13,영업중,,,,,815-1085~6,1024.63,,"서울특별시 동작구 신대방동 358번지 3호 1,2,3층","서울특별시 동작구 여의대방로22길 98, 1,2,3층 (신대방동)",07059,기분좋은한방병원,2024.4.2 17:40,U,2023.12.4 0:04,한방병원,193333.3275,443949.7263,,,,,,,,,,,,,,,,
3200000,PHMA220133200033021200002,2013.10.2,,01,영업/정상,13,영업중,,,,,0218997272,972,151-887,서울특별시 관악구 신림동 726번지 5호,서울특별시 관악구 난곡로 215 (신림동),08864,조인트힐병원,2024.1.25 9:09,U,2023.11.30 22:07,병원,192636.6674,441286.6545,,,,,,,,,,,,,,,,
3200000,PHMA219953200033021200001,1995.5.20,,01,영업/정상,13,영업중,,,,,1661-8267,5888,,,서울특별시 관악구 관악로 242 (봉천동),08735,강남고려병원,2024.2.5 9:53,U,2023.12.2 0:07,병원,196106.5516,442595.6712,,,,,,,,,,,,,,,,
3200000,PHMA220203200033021200001,20201222,,01,영업/정상,13,영업중,,,,,02-878-8875,,,서울특별시 관악구 신림동 1638-1 삼모 더 프라임 타워,"서울특별시 관악구 신원로 35, 삼모 더 프라임 타워 3,7층 (신림동)",08776,바른사랑병원,2021.1.8 14:50,U,2021.1.10 2:40,병원,193643.2743,442230.0357,병원,14,10,35,1802.55,116 109 106 105,"정형외과, 신경외과, 마취통증의학과, 영상의학과",,,,0,0,,,0,
3210000,PHMA220033210034021200003,20031030,,03,폐업,03,폐업,20080630,,,,,,137044,서울특별시 서초구 반포동 44-3,,,조은병원,2008.11.28 13:53,I,2018.8.31 23:59,병원,,,병원,7,0,41,1141.4,106 122 105 116 109 101 111 104,"내과, 외과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과, 영상의학과, 가정의학과",,,,0,0,,,0,
3210000,PHMA219783210034021200002,19780914,,03,폐업,03,폐업,20091231,,,,,,,서울특별시 서초구 방배4동 852-14,,,가야병원,2009.12.31 11:22,I,2018.8.31 23:59,병원,,,병원,6,30,70,1122,101 104 105 110 116 119,"내과, 외과, 정형외과, 산부인과, 영상의학과, 진단검사의학과",,,,0,0,,,0,
3210000,PHMA219963210034021200001,19960628,,03,폐업,03,폐업,20140430,,,,536-8200,,137069,서울특별시 서초구 방배본동 2240번지,서울특별시 서초구 동광로 5 (방배동),,강남의림한방병원,2014.4.30 18:48,I,2018.8.31 23:59,한방병원,198467.2801,443206.0193,한방병원,3,14,50,938.87,301 302 303 304 305 308,"한방내과, 한방부인과, 한방소아과, 한방안?이비인후?피부과, 한방신경정신과, 침구과",,,,0,0,,,0,
3210000,PHMA220083210034021200002,20080725,,03,폐업,03,폐업,20100709,,,,520-8614,,137820,서울특별시 서초구 방배3동 479번지 5호,,,모심요양병원,2010.7.9 17:53,I,2018.8.31 23:59,요양병원(일반요양병원),198743.8669,441538.7071,요양병원(일반요양병원),12,15,62,980.99,101 102 103 104 105 106 110 120 122,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 산부인과, 재활의학과, 가정의학과",,,,0,0,,,0,
3210000,PHMA220093210034021200002,20090225,,03,폐업,03,폐업,20100709,,,,529-8800,,137820,서울특별시 서초구 방배3동 479번지 5호,,,새힘오산당병원,2010.7.12 8:55,I,2018.8.31 23:59,병원,198743.8669,441538.7071,병원,7,53,206,7955.63,115 101 105 106 104 116 109 122,"내과, 외과, 정형외과, 신경외과, 마취통증의학과, 비뇨의학과, 영상의학과, 가정의학과",,,,0,0,,,0,
3200000,PHMA220073200033021200001,20080415,,01,영업/정상,13,영업중,,,,,028858080,,,,서울특별시 관악구 남부순환로 1704 (봉천동),08782,강남효요양병원,2022.7.20 15:52,U,2021.12.6 22:02,요양병원(일반요양병원),194566.3027,442315.4311,,,,,,,,,,,,,,,,
3210000,PHMA220093210034021200004,20090814,,03,폐업,03,폐업,20171001,,,,3482-7528,,137855,서울특별시 서초구 서초동 1305번지 5호 13층,"서울특별시 서초구 강남대로 435, 13층 (서초동, 주류성빌딩)",06612,사람사랑치과병원,2017.9.19 10:54,I,2018.8.31 23:59,치과병원,202188.8197,444329.635,치과병원,6,0,0,319.19,401,치과,,,,0,0,,,0,
3210000,PHMA220093210034021200005,20090915,,03,폐업,03,폐업,20110418,,,,575-1850,,137899,서울특별시 서초구 양재2동 402번지 3호,서울특별시 서초구 논현로1길 13 (양재동),,함춘요양병원,2011.4.19 9:02,I,2018.8.31 23:59,요양병원(일반요양병원),204359.7931,441088.9516,요양병원(일반요양병원),11,17,49,1135.47,103 102 101 114 112 115 120 122,"내과, 신경과, 정신건강의학과, 안과, 피부과, 비뇨의학과, 재활의학과, 가정의학과",,,,0,0,,,0,
3210000,PHMA220113210034021200001,20110513,,03,폐업,03,폐업,20150206,,,,3476-2879,,137855,서울특별시 서초구 서초4동 1306번지 6호 지하2층,"서울특별시 서초구 강남대로 419 (서초동, 지하2층)",137855,원진바른얼굴치과병원,2015.2.6 13:58,I,2018.8.31 23:59,치과병원,202244.5833,444183.248,치과병원,3,0,0,454.86,401,치과,,,,0,0,,,0,
3210000,PHMA220053210034021200001,20050805,,03,폐업,03,폐업,20180721,,,,585-2879,,137858,서울특별시 서초구 서초동 1328번지 7호 4층,"서울특별시 서초구 강남대로 365, 4층 (서초동, 대우도씨에빌)",06621,사과나무치과병원,2018.7.11 18:03,I,2018.8.31 23:59,치과병원,202436.5037,443680.0041,치과병원,3,0,0,396,411 410 409 408 407 406 405 404 403,"치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과",,,,0,0,,,0,
3210000,PHMA220053210034021200002,20050822,,03,폐업,03,폐업,20090831,,,,,,,"서울특별시 서초구 서초1동 1673-1 4층, 8층",,,이엔이치과병원,2009.8.31 16:37,I,2018.8.31 23:59,치과병원,,,치과병원,4,0,0,338.32,201 202 203 204 205 206 207 208 209 210,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 구강악안면방사선과, 구강병리과, 예방치과",,,,0,0,,,0,
3210000,PHMA220063210034021200001,20060503,,03,폐업,03,폐업,20121101,,,,537-8275,,137856,서울특별시 서초구 서초4동 1318번지 4호 9층,"서울특별시 서초구 강남대로 403 (서초동,9층)",,서울그린치과병원,2012.11.2 9:20,I,2018.8.31 23:59,치과병원,202292.4363,444027.0435,치과병원,3,0,0,137.4,201 202 203 204 205 206 207 208 209 210,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 구강악안면방사선과, 구강병리과, 예방치과",,,,0,0,,,0,
3210000,PHMA220063210034021200002,20060831,,03,폐업,03,폐업,20140528,20140428,20140602,,2057-2829,,137888,서울특별시 서초구 양재1동 13번지 1호,서울특별시 서초구 강남대로 220 (양재동),,독일웰치과병원,2014.5.28 15:15,I,2018.8.31 23:59,치과병원,203064.6607,442385.6448,치과병원,2,0,0,192.04,201 202 203 204 205 206 207 208 209 210,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 구강악안면방사선과, 구강병리과, 예방치과",,,,0,0,,,0,
3210000,PHMA220033210034021200001,20030722,,03,폐업,03,폐업,20120831,,,,593-0088,,137856,서울특별시 서초구 서초4동 1318번지 8호  3층,"서울특별시 서초구 강남대로 399 (서초동,3층)",,유아이씨시카고 치과병원,2012.8.31 18:11,I,2018.8.31 23:59,치과병원,202305.7023,444007.8968,치과병원,4,0,0,542.9,201 202 203 204 205 206 207 208 209 210,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 구강악안면방사선과, 구강병리과, 예방치과",,,,0,0,,,0,
3210000,PHMA220043210034021200002,20040401,,03,폐업,03,폐업,20090430,,,,,,137820,"서울특별시 서초구 방배3동 479번지 5호 지하4층~2층, 6층",,,오산당병원,2009.4.30 11:11,I,2018.8.31 23:59,병원,198743.8669,441538.7071,병원,14,14,52,4896.65,101 104 106 109 105,"내과, 외과, 정형외과, 신경외과, 마취통증의학과",,,,0,0,,,0,
3210000,PHMA220153210034021200001,2015.12.14,,01,영업/정상,13,영업중,,,,,1588-3094,3193.16,,,서울특별시 서초구 서초중앙로 47 (서초동),06654,세바른병원,2024.3.6 10:32,U,2023.12.3 0:09,병원,201287.5896,442640.1227,,,,,,,,,,,,,,,,
3210000,PHMA220163210034021200001,2016.3.11,,01,영업/정상,13,영업중,,,,,02-6081-2114,7495.73,,,"서울특별시 서초구 양재대로 54, 지1,2층, 2~9층 (우면동, 서초참병원)",06768,의료법인 참예원의료재단 서초참요양병원,2024.4.19 18:10,U,2023.12.3 22:01,요양병원(일반요양병원),202173.0729,439733.691,,,,,,,,,,,,,,,,
3210000,PHMA220093210034021200003,20090709,,01,영업/정상,13,영업중,,,,,025232875,,137930,"서울특별시 서초구 반포동 20번지 45호 반포자이프라자 403, 404호","서울특별시 서초구 잠원로 24, 403,404호 (반포동, 반포자이프라자)",06544,서울귀한이치과병원,2022.12.19 10:57,U,2021.11.1 22:01,치과병원,200800.417,444989.8743,,,,,,,,,,,,,,,,
3210000,PHMA220103210034021200001,2010.4.12,,01,영업/정상,13,영업중,,,,,028320151,1594.47,137-802,서울특별시 서초구 반포4동 44번지 3호,서울특별시 서초구 서초중앙로 197 (반포동),06593,강남요양병원,2024.3.6 10:33,U,2023.12.3 0:09,요양병원(일반요양병원),200998.4692,444131.0255,,,,,,,,,,,,,,,,
3210000,PHMA220093210034021200006,2009.11.2,,01,영업/정상,13,영업중,,,,,1577-8907,5862.84,,"서울특별시 서초구 반포동 736번지 9호 지하4층~9층/반포동 735-26 외1(지1층,2~4층)","서울특별시 서초구 강남대로 505 (반포동, 고도일 병원)",06536,고도일병원,2024.3.6 10:34,U,2023.12.3 0:09,병원,201943.5243,444978.7891,,,,,,,,,,,,,,,,
3210000,PHMA220083210034021200003,2008.11.4,,01,영업/정상,13,영업중,,,,,02-588-2833,380.53,,서울특별시 서초구 서초동 1586-4,"서울특별시 서초구 효령로 261-1, 4,5,6,7층 (서초동)",06653,서울탑치과병원,2024.3.6 10:31,U,2023.12.3 0:09,치과병원,201064.3649,442490.7217,,,,,,,,,,,,,,,,
3210000,PHMA220073210034021200001,2007.12.31,,01,영업/정상,13,영업중,,,,,-8796,1995.29,,,서울특별시 서초구 반포대로9길 42 (서초동),06709,의료법인 부원의료재단 서초요양병원,2024.3.6 10:01,U,2023.12.3 0:09,요양병원(일반요양병원),200757.4243,442326.1575,,,,,,,,,,,,,,,,
3210000,PHMA220143210034021200002,2014.5.13,,01,영업/정상,13,영업중,,,,,025371700,,137-061,서울특별시 서초구 방배동 765번지 28호 1~3층,"서울특별시 서초구 동작대로 196, 1~3층 (방배동)",06555,이건목원리한방병원,2023.3.31 11:07,U,2022.12.4 0:02,한방병원,198443.7871,443544.4637,,,,,,,,,,,,,,,,
3210000,PHMA220103210034021200002,2010.4.29,,03,폐업,03,폐업,2020.12.1,,,,02-3475-7023,,,,"서울특별시 서초구 서초중앙로 110, 4,5층 (서초동, 롯데캐슬메디치빌딩)",06634,의료법인 명경의료재단 꽃마을한방병원,2023.3.31 11:09,U,2022.12.4 0:02,한방병원,,,,,,,,,,,,,,,,,,
3210000,PHMA220173210034021200001,2017.11.6,,01,영업/정상,13,영업중,,,,,02-588-7575,4622.38,,서울특별시 서초구 방배동 446번지 3호 지하1층~3층,서울특별시 서초구 방배천로2길 22 (방배동),06693,서초프라임요양병원,2024.3.6 10:35,U,2023.12.3 0:09,요양병원(일반요양병원),198506.6467,441616.1121,,,,,,,,,,,,,,,,
3220000,PHMA220193220033021200001,20190329,,03,폐업,03,폐업,20210704,,,,1577-7565,,,서울특별시 강남구 도곡동 543번지 4호,"서울특별시 강남구 도곡로 212, 지하2층,지상4~8층 (도곡동)",06272,예작병원,2021.6.25 17:57,U,2021.6.27 2:40,병원,203665.585,443357.415,병원,8,11,30,2372.14,115 114 108,"성형외과, 피부과, 비뇨의학과",,,,0,0,,,0,
3220000,PHMA220133220033021200005,20130805,,03,폐업,03,폐업,20150724,,,,1544-8297,,135860,서울특별시 강남구 도곡동 949번지,서울특별시 강남구 강남대로 276 (도곡동),135860,세바른병원,2015.8.11 17:33,I,2018.8.31 23:59,병원,202834.56,442871.185,병원,27,9,30,1713.1,106 105 109 116 101,"내과, 정형외과, 신경외과, 마취통증의학과, 영상의학과",,,,0,0,,,0,
3220000,PHMA220133220033021200006,20131001,,03,폐업,03,폐업,20151126,,,,02-6959-0232,,135825,"서울특별시 강남구 논현동 164번지 2호 2층,3층,5층","서울특별시 강남구 강남대로 516, 2층,3층,5층 (논현동)",06114,제아치과병원,2017.12.26 14:37,I,2018.8.31 23:59,치과병원,201978.3023,445117.8887,치과병원,3,7,7,439,401,치과,,,,0,0,,,0,
3210000,PHMA220213210034021200001,2021.1.25,,01,영업/정상,13,영업중,,,,,02-2088-2975,821.53,,서울특별시 서초구 서초동 1338-21 코리아비지니스센타,"서울특별시 서초구 강남대로 309, 코리아비지니스센타 2층 (서초동)",06628,광덕안정한방병원,2024.4.16 14:37,U,2023.12.3 23:08,한방병원,202623.2972,443154.9643,,,,,,,,,,,,,,,,
3220000,PHMA220123220033021200002,20120430,,03,폐업,03,폐업,20191031,,,,02-562-2872,,135924,서울특별시 강남구 역삼1동 736번지 16호 2층,"서울특별시 강남구 테헤란로20길 5, 2층 (역삼동)",06236,투데이치과병원,2019.10.18 17:59,U,2019.10.20 2:40,치과병원,202967.318,444136.9532,치과병원,1,0,0,216,408 407 406 405 404 403 402,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과",,,,0,0,,,0,
3220000,PHMA220123220033021200003,20120516,,03,폐업,03,폐업,20200531,,,,080-500-2080,,,"서울특별시 강남구 신사동 597번지 3호 지하1,2층, 지상1층일부, 2,3,4,5층","서울특별시 강남구 압구정로30길 67 (신사동, 지하1,2층, 지상1층일부, 2,3,4,5층)",06025,이지앤성형외과병원,2020.5.26 17:05,U,2020.5.28 2:40,병원,202511.8089,446745.6319,병원,19,12,30,1404.82,108 401,"성형외과, 치과",,,,0,0,,,0,
3220000,PHMA220123220033021200004,20120620,,03,폐업,03,폐업,20130916,,,,1544-2944,,135825,"서울특별시 강남구 논현동 164번지 2호 지1~3층,5층",서울특별시 강남구 강남대로 516 (논현동),135825,바비페이스치과병원,2018.1.5 13:38,I,2018.8.31 23:59,치과병원,201978.3023,445117.8887,치과병원,4,9,9,959,203 202 201 401 204 205 206 207 208 210 209,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 구강악안면방사선과, 구강병리과, 예방치과, 치과",,,,0,0,,,0,
3220000,PHMA220123220033021200005,20120704,,03,폐업,03,폐업,20121001,,,,,,135847,"서울특별시 강남구 대치동 960번지 12호 3,4,5층","서울특별시 강남구 역삼로 509 (대치동,3,4,5층)",,한맘플러스병원,2012.9.27 11:31,I,2018.8.31 23:59,병원,205185.0841,444596.128,병원,9,7,30,936,101 105 120 109 114,"내과, 정형외과, 마취통증의학과, 피부과, 재활의학과",,,,0,0,,,0,
3240000,PHMA220043240033021200002,20040709,,03,폐업,03,폐업,20070629,,,,02-488-7177,,134032,서울특별시 강동구 성내2동 9번지 14호,,,강남아산병원,2008.12.11 16:10,I,2018.8.31 23:59,병원,,,병원,0,0,0,913.9,101,내과,,,,0,0,,,0,
3210000,PHMA220033210034021200002,2003.9.1,,01,영업/정상,13,영업중,,,,,02-3477-0880,,137-953,서울특별시 서초구 서초동 1602번지 8호,서울특별시 서초구 서초중앙로 39 (서초동),06654,서울21세기병원,2023.3.30 9:41,U,2022.12.4 0:01,병원,201322.3049,442566.6411,,,,,,,,,,,,,,,,
3220000,PHMA220093220033021200004,2009.8.31,,01,영업/정상,13,영업중,,,,,02-3438-1022,4805.57,,서울특별시 강남구 논현동 59 강남을지병원,"서울특별시 강남구 도산대로 202, 강남을지병원 B2~9층 (논현동)",06047,강남을지대학교병원,2024.2.5 14:31,U,2023.12.2 0:07,병원,202457.2813,446353.556,,,,,,,,,,,,,,,,
3210000,PHMA220213210034021200002,2021.8.30,,01,영업/정상,13,영업중,,,,,0221823300,535.71,,서울특별시 서초구 서초동 1338-21 코리아비지니스센타,"서울특별시 서초구 강남대로 309, 코리아비지니스센타 3층 (서초동)",06628,유디치과병원,2024.2.13 15:55,U,2023.12.1 23:05,치과병원,202623.2972,443154.9643,,,,,,,,,,,,,,,,
3220000,PHMA220113220033021200002,20111021,,03,폐업,03,폐업,20151203,,,,542-0081,,,서울특별시 강남구 청담동 84번지 6호 소나무빌딩 4층~7층,"서울특별시 강남구 선릉로 832, 4~7층 (청담동, 소나무빌딩)",06014,엠디병원,2015.12.3 11:13,I,2018.8.31 23:59,병원,203506.7295,447112.67,병원,6,12,30,822.04,104,외과,,,,0,0,,,0,
3220000,PHMA220113220033021200004,20111209,,03,폐업,03,폐업,20120113,,,,,,135957,서울특별시 강남구 청담동 125번지 23호,서울특별시 강남구 도산대로 523 (청담동),135957,예치과병원,2013.10.21 17:26,I,2018.8.31 23:59,치과병원,204406.2122,446969.423,치과병원,3,0,0,593.22,401 122,"가정의학과, 치과",,,,0,0,,,0,
3220000,PHMA220153220033021200005,20151223,,03,폐업,03,폐업,20211227,,,,02-543-7533,,,,"서울특별시 강남구 논현로 609, 2층, 3층일부,4층 (논현동, 정빌딩)",06122,경희한성한방병원,2021.12.27 16:28,U,2021.12.29 2:40,한방병원,202862.4869,445090.4656,한방병원,7,12,40,1044.39,106 120 122 301 302 303 304 305 306 307 308,"신경외과, 재활의학과, 가정의학과, 한방내과, 한방부인과, 한방소아과, 한방안?이비인후?피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,
3220000,PHMA220083220033021200005,20080818,,03,폐업,03,폐업,20161229,,,,541-1541,,135954,서울특별시 강남구 청담동 87번지 11호 지하1층 1층 2층일부 3층~7층,"서울특별시 강남구 도산대로 417 (청담동, 지하1층 1층 2층일부 3층~7층)",06014,더청담병원,2016.12.29 15:37,I,2018.8.31 23:59,병원,203564.6304,446844.8373,병원,39,14,54,4365.88,101 105 106 109 116 108 103,"내과, 정신건강의학과, 정형외과, 신경외과, 성형외과, 마취통증의학과, 영상의학과",,,,0,0,,,0,
3220000,PHMA220083220033021200006,20080905,,03,폐업,03,폐업,20110801,,,,3461-7000,,135081,역삼1동 671,,,푸른노인전문병원,2011.8.1 17:49,I,2018.8.31 23:59,병원,,,병원,3,0,0,1434.59,101 103 113 120 122,"내과, 정신건강의학과, 이비인후과, 재활의학과, 가정의학과",,,,0,0,,,0,
3220000,PHMA220083220033021200008,20081031,,03,폐업,03,폐업,20160615,,,,2015-1304,,135821,"서울특별시 강남구 논현동 115번지 17호 지하1,2층, 지상2,3층",서울특별시 강남구 학동로 309 (논현동),06061,한솔정형외과병원,2016.6.15 16:59,I,2018.8.31 23:59,병원,203164.5981,445984.6292,병원,16,9,32,1471.56,101 105 106 109 115 116 120,"내과, 정형외과, 신경외과, 마취통증의학과, 비뇨의학과, 영상의학과, 재활의학과",,,,0,0,,,0,
3220000,PHMA220093220033021200003,20090312,,03,폐업,03,폐업,20100426,,,,,,135891,서울특별시 강남구 신사동 574번지 2호 3층,"서울특별시 강남구 압구정로 148 (신사동,3층)",,아이디치과병원,2013.10.22 10:05,I,2018.8.31 23:59,치과병원,202144.7746,446995.4635,치과병원,2,0,0,220.55,201 210 205 202 203 204 207 208 209 206,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 구강악안면방사선과, 구강병리과, 예방치과",,,,0,0,,,0,
3220000,PHMA219963220033021200001,19960123,,03,폐업,03,폐업,20201020,,,,02-3442-7575,,135896,"서울특별시 강남구 신사동 636번지 7호  4,5,6층일부","서울특별시 강남구 언주로 860 (신사동, 4,5,6층일부)",06017,에이플러스치과병원,2020.10.8 9:37,U,2020.10.10 2:40,치과병원,202928.9552,447221.6943,치과병원,6,0,0,839.75,411 410 409 408 407 406 405 404 403 402,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과",,,,0,0,,,0,
3220000,PHMA219983220033021200001,19980417,,03,폐업,03,폐업,20110824,,,,508-2868,,135092,삼성2동 142-35 (9층),,,성신치과병원,2013.4.4 10:32,I,2018.8.31 23:59,치과병원,,,치과병원,5,0,0,330,401,치과,,,,0,0,,,0,
3220000,PHMA219993220033021200003,19990906,,03,폐업,03,폐업,20211118,,,,1566-7426,,135846,서울특별시 강남구 대치동 945번지 삼안빌딩 4층,"서울특별시 강남구 테헤란로 520, 4층 (대치동, 삼안빌딩)",06181,가우디치과병원,2021.11.17 15:22,U,2021.11.19 2:40,치과병원,205330.6625,445066.8481,치과병원,4,0,0,199,408 407 406 405 404 403 402,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과",,,,0,0,,,0,
3220000,PHMA220003220033021200001,20000630,,03,폐업,03,폐업,20130830,,,,6000-2875,,135091,삼성1동 159외 2필지,,,코엑스치과병원,2013.8.30 13:30,I,2018.8.31 23:59,치과병원,,,치과병원,1,0,0,144,201 202 203 204 205 206 207 208 209 210,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 구강악안면방사선과, 구강병리과, 예방치과",,,,0,0,,,0,
3220000,PHMA220073220033021200004,20070704,,03,폐업,03,폐업,20110902,,,,557-9884,,135100,"서울특별시 강남구 청담동 131번지 6호 1층일부, 8층~12층","서울특별시 강남구 영동대로 734 (청담동,1층일부, 8층~12층)",,예치과병원,2013.10.22 10:29,I,2018.8.31 23:59,치과병원,204857.6375,446810.936,치과병원,17,0,0,1752.8,201 202 203 204 205 206 207 208 209 210 122,"가정의학과, 구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 구강악안면방사선과, 구강병리과, 예방치과",,,,0,0,,,0,
3220000,PHMA220073220033021200005,20070918,,03,폐업,03,폐업,20160630,,,,02-3411-2360,,,,"서울특별시 강남구 광평로51길 6-9 (수서동, 지하1층, 지상1~7층)",135884,강남센트럴요양병원,2016.6.30 14:02,I,2018.8.31 23:59,요양병원(일반요양병원),209038.1187,442920.5657,요양병원(일반요양병원),22,20,112,1277.85,101 102 103 104 105 106 111 113 114 115 120 122,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과, 재활의학과, 가정의학과",,,,0,0,,,0,
3220000,PHMA220073220033021200006,20071005,,03,폐업,03,폐업,20140430,,,,3448-7118,,135826,서울특별시 강남구 논현동 192번지 5호,"서울특별시 강남구 논현로 609 (논현동, 2층, 3층일부, 4층)",135826,자이비뇨기과병원,2015.11.17 13:24,I,2018.8.31 23:59,병원,202862.4869,445090.4656,병원,13,9,31,930.6,115 101 122 110 109,"내과, 마취통증의학과, 산부인과, 비뇨의학과, 가정의학과",,,,0,0,,,0,
3220000,PHMA220073220033021200008,20071231,,03,폐업,03,폐업,20180501,,,,02-2156-8888,,,,"서울특별시 강남구 학동로4길 7 (논현동, 에스오케이병원 1~3층, 4층일부)",06110,연세에스병원,2018.4.30 14:18,I,2018.8.31 23:59,병원,201976.62,445430.87,병원,12,10,40,1379.36,108 114,"성형외과, 피부과",,,,0,0,,,0,
3220000,PHMA219803220033021200001,19800705,,03,폐업,03,폐업,20121205,,,,555-5851,,,서울특별시 강남구 역삼동 718번지 35호 한서병원,"서울특별시 강남구 논현로86길 21, 지하1층~4층 (역삼동)",06220,(사) 대한사회복지회 한서병원,2018.7.4 13:30,I,2018.8.31 23:59,병원,203394.5305,444235.2902,병원,4,0,30,969.3,101 111 116 118,"내과, 소아청소년과, 영상의학과, 병리과",,,,0,0,,,0,
3220000,PHMA220043220033021200001,20040806,,03,폐업,03,폐업,20060501,,,,445-4528,,135884,서울특별시 강남구 수서동 717번지  2층,"서울특별시 강남구 밤고개로1길 34, 2층 (수서동)",135884,베스필치과병원,2013.10.22 13:36,I,2018.8.31 23:59,치과병원,209093.2545,442958.7617,치과병원,1,0,0,289.29,401,치과,,,,0,0,,,0,
3220000,PHMA220003220033021200003,20000812,,03,폐업,03,폐업,20030103,,,,543-3493,,135934,서울특별시 강남구 역삼1동 19번지  3~5층,"서울특별시 강남구 테헤란로 106, 3~5층 (역삼동)",135934,그린치과병원,2013.10.22 14:10,I,2018.8.31 23:59,치과병원,202488.6862,443956.1467,치과병원,3,0,0,228,401,치과,,,,0,0,,,0,
3220000,PHMA219973220033021200001,19970131,,03,폐업,03,폐업,20041008,,,,523-2800,,135894,서울특별시 강남구 신사동 619번지 7호 9층,"서울특별시 강남구 언주로171길 18, 9층 (신사동)",135894,가우치과병원,2013.10.22 16:59,I,2018.8.31 23:59,치과병원,202754.1723,447277.8556,치과병원,1,0,0,689,401,치과,,,,0,0,,,0,
3220000,PHMA220133220033021200007,20131031,,03,폐업,03,폐업,20210208,,,,025400109,,,서울특별시 강남구 도곡동 909번지 3호 한독빌딩 2층,"서울특별시 강남구 남부순환로 2645, 2층 (도곡동, 한독빌딩)",06271,요나한방병원,2021.5.24 15:13,U,2021.5.26 2:40,한방병원,203390.9025,442601.7898,한방병원,4,10,30,452.91,304 302 305 308 303 306 301 307,"한방내과, 한방부인과, 한방소아과, 한방안?이비인후?피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,
3220000,PHMA219833220033021200001,19830126,,03,폐업,03,폐업,20110312,,,,5193-114,,135091,삼성1동 171-1,,,서울특별시 서울의료원,2011.3.10 17:46,I,2018.8.31 23:59,종합병원,,,종합병원,0,0,500,27170.57,101 102 103 104 105 106 107 109 110 111 112 113 114 115 116 117 118 119 120 122 125,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 흉부외과, 마취통증의학과, 산부인과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 방사선종양학과, 병리과, 진단검사의학과, 재활의학과, 가정의학과, 응급의학과",,,,0,0,,,0,
3220000,PHMA219983220033021200003,19981228,,03,폐업,03,폐업,20040217,,,,511-8172,,,,서울특별시 강남구 삼성로 507 (삼성동),135877,남서울병원,2014.1.7 10:45,I,2018.8.31 23:59,병원,204868.3204,445020.9626,병원,21,15,45,0,101,내과,,,,0,0,,,0,
3220000,PHMA220003220033021200004,20000415,,03,폐업,03,폐업,20010713,,,,,,,,"서울특별시 강남구 삼성로 548, 1,6,7층 (삼성동, 지암빌딩)",135878,엘에스병원,2014.1.13 15:11,I,2018.8.31 23:59,병원,204796.529,445378.7162,병원,1,0,0,0,101,내과,,,,0,0,,,0,
3220000,PHMA219903220033021200002,19901222,,03,폐업,03,폐업,20180603,,,,02-556-6836,,,서울특별시 강남구 역삼동 648번지 22호,"서울특별시 강남구 테헤란로 125 (역삼동, 동찬빌딩)",06133,청아치과병원,2018.6.14 15:09,I,2018.8.31 23:59,치과병원,202731.24,444156.6,치과병원,2,0,0,417.42,401,치과,,,,0,0,,,0,
